Season,Name,Basin,Type,MaxWindMPH,MinPressure,StartDate,EndDate,Hem_NS,Hem_EW,Lat,Lon
1983,SONIA,EP,TS,46,,09OCT1983,14OCT1983,N,W,11.2,-149.7
1983,SPERRY,WP,TS,52,996,30NOV1983,05DEC1983,N,E,16.5,131.5
1983,TD1121,WP,TS,58,992,21NOV1983,30NOV1983,N,E,17.8,128.3
1983,THELMA,WP,TS,63,990,15DEC1983,18DEC1983,N,E,14.6,133.3
1983,TICO,EP,ET,132,,11OCT1983,19OCT1983,N,W,20.1,-109.5
1983,TIP,WP,ET,75,975,10JUL1983,14JUL1983,N,E,15.7,115.9
1983,TOMASI,SP,NR,115,925,28MAR1983,05APR1983,S,W,-19.1,-168.1
1983,VEENA,SP,NR,115,925,08APR1983,14APR1983,S,W,-14,-147.9
1983,VELMA,EP,TS,40,,01NOV1983,03NOV1983,N,W,7.9,-101.6
1983,VERA,WP,TS,86,965,10JUL1983,19JUL1983,N,E,19,112.2
1983,WAYNE,WP,TS,127,920,22JUL1983,26JUL1983,N,E,19.3,124.4
1983,WILLIAM,SP,NR,92,955,15APR1983,23APR1983,S,W,-17.4,-139.8
1983,WINNIE,EP,TS,92,,04DEC1983,07DEC1983,N,W,17,-104.1
1984,,NA,TS,58,1000,11JUN1984,28NOV1984,N,W,43.7,-48.3
1984,,SI,NR,58,987,18DEC1983,30MAR1984,S,W,-7.6,127.9
1984,AGNES,WP,TS,121,925,31OCT1984,09NOV1984,N,E,11.1,125.7
1984,ALEX(-)1,WP,ET,92,960,01JUL1984,06JUL1984,N,E,21.6,121.6
1984,ALMA,EP,TS,58,,17MAY1984,21MAY1984,N,W,9.5,-110.5
1984,ANDRY,SI,TS,106,927,05DEC1983,14DEC1983,S,E,-11,52.6
1984,ARTHUR,NA,TS,52,1004,28AUG1984,05SEP1984,N,W,11.8,-55.8
1984,ATU,SP,NR,52,987,27DEC1983,30DEC1983,S,E,-17.9,170
1984,BAKOLY,SI,TS,106,927,19DEC1983,31DEC1983,S,E,-15.2,57.3
1984,BERTHA,NA,TS,40,1007,30AUG1984,04SEP1984,N,W,14.9,-45.3
1984,BETI,SP,NR,75,970,01FEB1984,05FEB1984,S,E,-18.2,163.8
1984,BETTY,WP,ET,58,985,04JUL1984,10JUL1984,N,E,21.3,112.2
1984,BILL,WP,TS,115,910,08NOV1984,23NOV1984,N,E,13.7,132.3
1984,BOBBY,SI,NR,109,950,17FEB1984,23FEB1984,S,E,-20,111
1984,BORIS,EP,TS,75,,28MAY1984,18JUN1984,N,W,13.4,-97.1
1984,CABOTO,SI,TS,41,991,04JAN1984,10JAN1984,S,E,-16.2,43.8
1984,CARY,WP,ET,92,955,06JUL1984,21JUL1984,N,E,21.9,144.5
1984,CESAR,NA,ET,58,989,31AUG1984,02SEP1984,N,W,46,-50.4
1984,CHLOE,SI,NR,104,955,25FEB1984,03MAR1984,S,E,-19.5,118.3
1984,CLARA,WP,ET,104,940,14NOV1984,23NOV1984,N,E,11.9,136.1
1984,CRISTINA,EP,TS,104,,17JUN1984,26JUN1984,N,W,14.8,-110.2
1984,CYRIL,SP,NR,52,987,16MAR1984,21MAR1984,S,W,-19.6,176.8
1984,DARYL,SI,NR,104,955,06MAR1984,20MAR1984,S,E,-17.1,86
1984,DIANA,NA,ET,132,949,08SEP1984,16SEP1984,N,W,33.9,-77.7
1984,DINAH,WP,ET,115,915,24JUL1984,01AUG1984,N,E,22.8,153.7
1984,DOMOINA,SI,TS,60,976,16JAN1984,02FEB1984,S,E,-21.9,40.3
1984,DOUGLAS,EP,TS,144,,25JUN1984,06JUL1984,N,W,13.8,-121.8
1984,DOYLE,WP,TS,115,940,03DEC1984,12DEC1984,N,E,16.6,131
1984,ED,WP,ET,92,950,24JUL1984,03AUG1984,N,E,30.5,128.3
1984,EDOARA,SI,TS,41,991,21JAN1984,26JAN1984,S,E,-17.9,67.2
1984,EDOUARD,NA,TS,63,998,14SEP1984,15SEP1984,N,W,20.3,-95.8
1984,ELIDA,EP,TS,132,,28JUN1984,08JUL1984,N,W,15.7,-112
1984,FAUSTO,EP,TS,109,,03JUL1984,10JUL1984,N,W,18.2,-108.3
1984,FERDINAND,SI,NR,69,980,02MAR1984,04MAR1984,S,E,-11.9,134.3
1984,FRAN,NA,TS,63,994,15SEP1984,20SEP1984,N,W,18.4,-27.1
1984,FREDA,WP,ET,58,985,04AUG1984,19AUG1984,N,E,21.3,125.3
1984,FRITZ,SP,NR,52,990,09DEC1983,13DEC1983,S,E,-15.6,152.2
1984,GALY,SI,TS,41,991,29JAN1984,04FEB1984,S,E,-14,55.3
1984,GENEVIEVE,EP,ET,115,,07JUL1984,14JUL1984,N,W,18.8,-107.8
1984,GERALD,WP,ET,63,980,15AUG1984,24AUG1984,N,E,18.3,116.1
1984,GRACE,SP,NR,81,970,11JAN1984,19JAN1984,S,E,-20.9,153.9
1984,GUSTAV,NA,TS,52,1006,16SEP1984,19SEP1984,N,W,32.1,-64.7
1984,HAJA,SI,ET,60,976,07FEB1984,22FEB1984,S,E,-17.6,70.3
1984,HARVEY,SP,NR,69,980,03FEB1984,10FEB1984,S,E,-19.2,157.5
1984,HERNAN,EP,TS,52,,27JUL1984,01AUG1984,N,W,17.5,-117.6
1984,HOLLY,WP,ET,81,960,15AUG1984,23AUG1984,N,E,26.8,126.3
1984,HORTENSE,NA,TS,75,993,23SEP1984,02OCT1984,N,W,29.7,-60.8
1984,IKE,WP,TS,104,950,26AUG1984,06SEP1984,N,E,9.5,128
1984,IMBOA,SI,TS,60,976,10FEB1984,21FEB1984,S,E,-23,40
1984,INGRID,SP,NR,75,975,20FEB1984,26FEB1984,S,E,-16.8,152.4
1984,ISELLE,EP,TS,132,,03AUG1984,12AUG1984,N,W,18.3,-115.5
1984,ISIDORE,NA,TS,58,999,25SEP1984,01OCT1984,N,W,25.8,-79.1
1984,JAMINY,SI,TS,106,927,03FEB1984,24FEB1984,S,E,-20.3,79.4
1984,JIM,SP,NR,81,970,05MAR1984,11MAR1984,S,E,-14.8,135.5
1984,JOSEPHINE,NA,ET,104,965,07OCT1984,21OCT1984,N,W,31.4,-71.7
1984,JULIO,EP,TS,63,,15AUG1984,20AUG1984,N,W,17.2,-105
1984,JUNE,WP,ET,75,985,26AUG1984,03SEP1984,N,E,22,116.5
1984,KAMISY,SI,TS,106,927,03APR1984,16APR1984,S,E,-13.2,55
1984,KATHY,SP,NR,138,920,16MAR1984,23MAR1984,S,E,-15.1,137.6
1984,KELI,EP,TS,115,,16AUG1984,22AUG1984,N,W,14.6,-169.5
1984,KELLY,WP,TS,81,965,13SEP1984,19SEP1984,N,E,30.1,168.9
1984,KENNA,EP,TS,58,,16AUG1984,21AUG1984,N,W,12.2,-142.2
1984,KLAUS,NA,ET,92,971,05NOV1984,13NOV1984,N,W,19.9,-61.4
1984,LALA,EP,TS,52,,23AUG1984,02SEP1984,N,W,12.8,-148.1
1984,LANCE,SP,NR,69,980,04APR1984,09APR1984,S,E,-26.7,155.4
1984,LILI,NA,TS,81,980,12DEC1984,24DEC1984,N,W,31.1,-52.4
1984,LOWELL,EP,TS,86,,26AUG1984,30AUG1984,N,W,17.8,-122.6
1984,LYNN,WP,ET,52,998,23SEP1984,27SEP1984,N,E,17.3,113.3
1984,MARIE,EP,TS,92,,05SEP1984,11SEP1984,N,W,23.4,-113.3
1984,MAURY,WP,ET,58,990,26SEP1984,02OCT1984,N,E,23.9,151.9
1984,MOKE,EP,TS,52,,04SEP1984,05SEP1984,N,W,29.3,-178.7
1984,NINA,WP,ET,52,992,27SEP1984,02OCT1984,N,E,34.9,156.2
1984,NORBERT,EP,TS,132,,14SEP1984,26SEP1984,N,W,17.3,-116.1
1984,ODILE,EP,ET,104,,17SEP1984,23SEP1984,N,W,16.5,-100.7
1984,OGDEN,WP,ET,75,980,07OCT1984,10OCT1984,N,E,30.7,159.9
1984,OSCAR,SI,NR,86,968,22OCT1983,01NOV1983,S,E,-16.3,89.3
1984,PEARL,SI,NR,,998,11NOV1983,14NOV1983,S,E,-16.3,89.3
1984,PHYLLIS,WP,ET,75,975,09OCT1984,14OCT1984,N,E,23.8,151.1
1984,POLO,EP,TS,115,,26SEP1984,03OCT1984,N,W,19.4,-114.1
1984,QUENTON,SI,NR,104,955,26NOV1983,30NOV1983,S,E,-17.4,119
1984,RACHEL,EP,TS,63,,07OCT1984,16OCT1984,N,W,12.6,-105.9
1984,ROY,WP,TS,46,996,09OCT1984,14OCT1984,N,E,14.9,143.3
1984,SIMON,EP,TS,63,,31OCT1984,08NOV1984,N,W,15.3,-113.8
1984,SUSAN,WP,ET,46,996,10OCT1984,15OCT1984,N,E,12.5,109.9
1984,THAD,WP,ET,104,935,18OCT1984,25OCT1984,N,E,23.7,143.8
1984,TIM,SI,NR,63,980,02JAN1984,10JAN1984,S,E,-11.3,103.3
1984,VANESSA,WP,ET,138,880,22OCT1984,31OCT1984,N,E,14,137.2
1984,VERNON,WP,TS,46,994,07JUN1984,11JUN1984,N,E,14.8,111.7
1984,VIVIENNE/FAN,SI,TS,75,975,23JAN1984,30JAN1984,S,E,-15.3,80.9
1984,WARREN,WP,TS,69,975,23OCT1984,02NOV1984,N,E,14.6,114.7
1984,WILLY,SI,NR,92,960,02FEB1984,11FEB1984,S,E,-17,104.9
1984,WYNNE,WP,TS,63,980,18JUN1984,27JUN1984,N,E,22,123.3
1985,,NA,TS,35,,08SEP1985,09DEC1985,N,W,21,-29.5
1985,ANA,NA,ET,69,996,15JUL1985,19JUL1985,N,W,44.2,-60.3
1985,ANDRES,EP,TS,69,,05JUN1985,12JUN1985,N,W,17,-109.8
1985,ANDY,WP,TS,63,985,24SEP1985,02OCT1985,N,E,18.8,111.4
1985,ANETY,SI,TS,41,1003,20NOV1984,23NOV1984,S,E,-14.2,48.5
1985,BLANCA,EP,TS,121,,06JUN1985,16JUN1985,N,W,16.5,-114.6
1985,BOB,NA,TS,75,1002,21JUL1985,26JUL1985,N,W,30.5,-80.5
1985,BOBALAHY,SI,TS,51,984,03DEC1984,11DEC1984,S,E,-18,73.2
1985,BRENDAN,WP,ET,98,955,30SEP1985,08OCT1985,N,E,24.5,122.8
1985,CARLOS,EP,TS,40,,07JUN1985,10JUN1985,N,W,8.8,-120.5
1985,CECIL,WP,TS,92,960,11OCT1985,17OCT1985,N,E,14.4,113.5
1985,CELESTINA,SI,ET,60,976,12JAN1985,23JAN1985,S,E,-16.3,56.1
1985,CLAUDETTE,NA,ET,86,980,09AUG1985,17AUG1985,N,W,35.8,-40
1985,DANNY,NA,ET,92,987,12AUG1985,20AUG1985,N,W,28.9,-92.6
1985,DITRA,SI,TS,71,966,27JAN1985,01FEB1985,S,E,-19.8,62.9
1985,DOLORES,EP,TS,115,,26JUN1985,05JUL1985,N,W,17.5,-122.8
1985,DOT,WP,TS,138,895,11OCT1985,22OCT1985,N,E,14.6,131.2
1985,DRENA,SP,NR,52,987,09JAN1985,16JAN1985,S,W,-14.3,-174.2
1985,ELENA,NA,TS,127,953,28AUG1985,04SEP1985,N,W,28.9,-84.8
1985,ELLIS,WP,TS,58,996,15OCT1985,23OCT1985,N,E,9.3,149.9
1985,ELSIE,WP,TS,40,1000,07JAN1985,11JAN1985,N,E,7.3,153.6
1985,EMMA,SI,NR,75,967,03DEC1984,13DEC1984,S,E,-13.6,106.6
1985,ENRIQUE,EP,TS,40,,27JUN1985,05JUL1985,N,W,12.4,-129.9
1985,ERIC,SP,NR,92,955,14JAN1985,20JAN1985,S,W,-17,174.8
1985,ESITERA,SI,TS,51,984,03FEB1985,11FEB1985,S,E,-16,64
1985,FABIAN,NA,TS,63,994,15SEP1985,19SEP1985,N,W,28.1,-61.2
1985,FABIAN(1),WP,TS,58,990,04JAN1985,13JAN1985,N,E,12.5,132
1985,FAYE,WP,ET,86,965,22OCT1985,01NOV1985,N,E,21.6,124.8
1985,FEFA,EP,TS,69,,02JUL1985,06JUL1985,N,W,19.3,-107.8
1985,FELISKA,SI,TS,60,976,12FEB1985,18FEB1985,S,E,-12.8,45.4
1985,FRANK,SI,NR,98,950,19DEC1984,28DEC1984,S,E,-17.5,118.7
1985,FREDA,SP,NR,92,955,25JAN1985,30JAN1985,S,W,-24.1,-169
1985,GAVIN,SP,NR,58,985,02MAR1985,09MAR1985,S,W,-18.7,173
1985,GAY,WP,ET,92,950,20MAY1985,28MAY1985,N,E,21.6,129.1
1985,GERIMENA,SI,NR,51,984,11FEB1985,04MAR1985,S,E,-17,52.6
1985,GERTIE,SI,NR,69,973,26JAN1985,03FEB1985,S,E,-19.5,117.2
1985,GLORIA,NA,ET,144,920,16SEP1985,02OCT1985,N,W,25.1,-70.9
1985,GORDON,WP,TS,46,998,20NOV1985,26NOV1985,N,E,8,112
1985,GRETEL,SI,NR,58,984,12APR1985,14APR1985,S,E,-11.9,131.3
1985,GUILLERMO,EP,TS,58,,07JUL1985,12JUL1985,N,W,19.6,-110.5
1985,HAL,WP,ET,92,960,19JUN1985,27JUN1985,N,E,18.6,122.8
1985,HELISAONINA,SI,TS,94,941,10APR1985,18APR1985,S,E,-17.7,63.3
1985,HENRI,NA,TS,58,996,21SEP1985,25SEP1985,N,W,36,-74.1
1985,HILDA,EP,TS,40,,18JUL1985,20JUL1985,N,W,21.5,-113.5
1985,HINA,SP,NR,138,910,11MAR1985,20MAR1985,S,W,-16.5,175.2
1985,HOPE,WP,ET,104,950,17DEC1985,25DEC1985,N,E,13.5,132.4
1985,HSK0785,SP,NR,52,987,26DEC1984,28DEC1984,S,W,-8.5,179
1985,HUBERT,SI,NR,92,954,10FEB1985,19FEB1985,S,E,-17,114.4
1985,IGNACIO,EP,TS,132,,21JUL1985,27JUL1985,N,W,14.8,-143.8
1985,IRMA,WP,ET,92,960,24JUN1985,07JUL1985,N,E,25.8,130.3
1985,IRVING,WP,TS,58,992,17DEC1985,22DEC1985,N,E,7.6,114.3
1985,ISABEL,NA,TS,69,997,07OCT1985,15OCT1985,N,W,26.3,-72
1985,ISOBEL,SI,NR,86,960,11FEB1985,22FEB1985,S,E,-15.6,105
1985,JACOB,SI,NR,86,950,15FEB1985,28FEB1985,S,E,-15.5,113
1985,JEFF,WP,ET,81,970,21JUL1985,03AUG1985,N,E,26,123.7
1985,JIMENA,EP,TS,132,,20JUL1985,29JUL1985,N,W,18,-116.1
1985,JUAN,NA,ET,86,971,26OCT1985,01NOV1985,N,W,29.4,-92
1985,KATE,NA,ET,121,954,15NOV1985,23NOV1985,N,W,25.2,-85.3
1985,KEVIN,EP,TS,63,,29JUL1985,06AUG1985,N,W,19.9,-117.6
1985,KIRSTY,SI,NR,127,920,01MAR1985,19MAR1985,S,E,-14.7,85.4
1985,KIT,WP,ET,86,960,31JUL1985,17AUG1985,N,E,31.5,127.9
1985,LEE,WP,ET,69,975,09AUG1985,16AUG1985,N,E,28.4,127.4
1985,LINDA,EP,TS,52,,29JUL1985,09AUG1985,N,W,13.7,-131.8
1985,LINDSAY,SI,NR,92,950,06MAR1985,11MAR1985,S,E,-16.2,120.8
1985,MARGOT,SI,NR,98,942,10APR1985,25APR1985,S,E,-13.9,103.1
1985,MARTY,EP,TS,75,,06AUG1985,13AUG1985,N,W,17.4,-113.7
1985,MIMIE,WP,ET,75,975,14AUG1985,21AUG1985,N,E,30.1,123.4
1985,MONICA,SP,NR,63,982,25DEC1984,03JAN1985,S,E,-17.4,153.7
1985,NELE,EP,TS,92,,23OCT1985,30OCT1985,N,W,14.2,-164.2
1985,NELSON,WP,TS,92,950,16AUG1985,25AUG1985,N,E,24.5,125.8
1985,NIGEL,SP,NR,92,955,14JAN1985,28JAN1985,S,E,-16.8,175
1985,NORA,EP,TS,46,,19AUG1985,23AUG1985,N,W,19,-122
1985,ODESSA,WP,TS,92,955,22AUG1985,02SEP1985,N,E,28.2,137
1985,ODETTE,SP,NR,115,930,16JAN1985,21JAN1985,S,E,-16.3,158.5
1985,OLAF,EP,TS,86,,22AUG1985,31AUG1985,N,W,20,-115.7
1985,PAT,WP,ET,86,955,24AUG1985,02SEP1985,N,E,30.9,130.4
1985,PAULINE,EP,TS,86,,27AUG1985,09SEP1985,N,W,18.2,-138.1
1985,PIERRE,SP,NR,58,986,18FEB1985,24FEB1985,S,E,-18.5,148.6
1985,REBECCA,SP,NR,46,994,20FEB1985,23FEB1985,S,E,-12.3,140.4
1985,RICK,EP,TS,144,,01SEP1985,12SEP1985,N,W,17.2,-139.4
1985,RUBY,WP,ET,63,985,26AUG1985,04SEP1985,N,E,25.5,143.8
1985,SANDRA,EP,TS,127,,05SEP1985,17SEP1985,N,W,15.5,-109.5
1985,SANDY,SP,NR,121,953,20MAR1985,26MAR1985,S,E,-14.5,138.7
1985,SKIP,WP,TS,86,970,31AUG1985,08SEP1985,N,E,31.7,176.2
1985,TANYA,SP,NR,63,982,27MAR1985,01APR1985,S,E,-13.7,147.4
1985,TD0617,WP,TS,40,990,14JUN1985,22JUN1985,N,E,16.6,112.1
1985,TERRY,EP,TS,115,,15SEP1985,24SEP1985,N,W,18.2,-110.7
1985,TESS,WP,TS,81,970,01SEP1985,09SEP1985,N,E,19.9,113.4
1985,VAL,WP,TS,52,996,13SEP1985,18SEP1985,N,E,19,130.5
1985,VIVIAN,EP,TS,40,,18SEP1985,21SEP1985,N,W,15.2,-118.2
1985,WALDO,EP,ET,104,,07OCT1985,09OCT1985,N,W,23.1,-108.3
1985,WINONA,WP,ET,52,990,18SEP1985,24SEP1985,N,E,19.3,111.7
1985,XINA,EP,TS,115,,25OCT1985,05NOV1985,N,W,16.5,-121.3
1986,,NA,TS,35,,23JUL1986,04SEP1986,N,W,27.9,-63.8
1986,,WP,TS,40,996,20JUL1986,24JUL1986,N,E,20.3,110.6
1986,ABBY,WP,ET,98,945,12SEP1986,24SEP1986,N,E,21.8,123.7
1986,AGATHA,EP,TS,75,,22MAY1986,29MAY1986,N,W,15.8,-103.6
1986,ALFRED,SP,NR,46,990,02MAR1986,11MAR1986,S,W,-17.2,160
1986,ALIFREDY,SI,ET,41,997,23DEC1985,27DEC1985,S,E,-20,39
1986,ANDREW,NA,TS,52,999,05JUN1986,08JUN1986,N,W,30.7,-78
1986,BEN,WP,ET,115,920,18SEP1986,02OCT1986,N,E,20,139.7
1986,BEROBIA,SI,TS,51,984,05JAN1986,10JAN1986,S,E,-20.8,39.8
1986,BLAS,EP,TS,40,,17JUN1986,19JUN1986,N,W,9,-115.2
1986,BONNIE,NA,TS,86,990,23JUN1986,28JUN1986,N,W,29,-93.7
1986,CARMEN,WP,ET,98,940,01OCT1986,11OCT1986,N,E,19.7,138.4
1986,CELIA,EP,TS,86,,24JUN1986,30JUN1986,N,W,15.6,-108.8
1986,CHARLEY,NA,ET,81,980,13AUG1986,30AUG1986,N,E,36.5,-75.8
1986,COSTA,SI,TS,60,976,10JAN1986,19JAN1986,S,E,-16.8,61.8
1986,DANIELLE,NA,TS,58,1000,07SEP1986,10SEP1986,N,W,12.2,-59.4
1986,DARBY,EP,TS,40,,03JUL1986,07JUL1986,N,W,18.1,-111.5
1986,DELIFINA,SI,TS,60,976,11JAN1986,19JAN1986,S,E,-12,77.8
1986,DOM,WP,TS,46,996,05OCT1986,12OCT1986,N,E,15.5,115
1986,EARL,NA,ET,104,979,10SEP1986,20SEP1986,N,W,27.2,-55.4
1986,ELLEN,WP,TS,81,965,09OCT1986,20OCT1986,N,E,17.6,117.8
1986,ERINESTA,SI,TS,106,927,29JAN1986,11FEB1986,S,E,-15.5,54.5
1986,ESTELLE,EP,TS,132,,16JUL1986,26JUL1986,N,W,14.6,-134.6
1986,FILOMENA,SI,TS,41,991,06FEB1986,12FEB1986,S,E,-11.8,80
1986,FORREST,WP,ET,104,930,13OCT1986,23OCT1986,N,E,20,143.3
1986,FRANCES,NA,TS,86,1000,18NOV1986,21NOV1986,N,W,27.8,-59.6
1986,FRANK,EP,TS,86,,24JUL1986,03AUG1986,N,W,17.8,-131.6
1986,GEORGETTE,WP,TS,69,970,03AUG1986,15AUG1986,N,E,15.9,169.9
1986,GEORGIA,WP,TS,52,985,17OCT1986,23OCT1986,N,E,11.6,127.4
1986,GISTA,SI,ET,60,976,18FEB1986,24FEB1986,S,E,-22.7,41.8
1986,HECTOR,SI,NR,46,982,17JAN1986,24JAN1986,S,E,-13.4,128.9
1986,HERBERT,WP,TS,69,985,06NOV1986,12NOV1986,N,E,13.7,114.3
1986,HONORININA,SI,ET,94,941,09MAR1986,23MAR1986,S,E,-15.9,56.3
1986,HOWARD,EP,TS,40,,16AUG1986,18AUG1986,N,W,17.8,-105.7
1986,IARIMA,SI,TS,41,991,13MAR1986,16MAR1986,S,E,-15.2,77
1986,IDA,WP,TS,58,985,10NOV1986,18NOV1986,N,E,9.4,127.3
1986,IMA,SP,NR,104,940,05FEB1986,16FEB1986,S,W,-19.8,-153
1986,ISIS,EP,TS,52,,19AUG1986,24AUG1986,N,W,16.7,-120.2
1986,JAVIER,EP,TS,132,,20AUG1986,31AUG1986,N,W,17.1,-110.8
1986,JEFOTRA,SI,TS,83,954,27MAR1986,05APR1986,S,E,-18,70
1986,JOE,WP,TS,98,940,17NOV1986,25NOV1986,N,E,18.1,123.9
1986,JUDY,WP,TS,81,970,29JAN1986,06FEB1986,N,E,16,132.3
1986,JUNE,SP,NR,63,980,05FEB1986,10FEB1986,S,W,-25.4,-137.5
1986,KAY,EP,TS,46,,28AUG1986,03SEP1986,N,W,18.7,-120.3
1986,KELI,SP,NR,52,987,08FEB1986,14FEB1986,S,W,-19.6,170.5
1986,KEN,WP,TS,75,980,24APR1986,03MAY1986,N,E,9.1,139.5
1986,KIM,WP,TS,127,905,27NOV1986,13DEC1986,N,E,15.5,145.3
1986,KRISOSTOMA,SI,NR,69,974,04APR1986,09APR1986,S,E,-14.1,89.8
1986,LESTER,EP,TS,52,,13SEP1986,17SEP1986,N,W,16,-136.3
1986,LEX,WP,TS,58,994,02DEC1986,08DEC1986,N,E,9.3,159.8
1986,LILA,SI,NR,104,950,04MAY1986,15MAY1986,S,E,-16.8,89.7
1986,LOLA,WP,ET,138,910,16MAY1986,25MAY1986,N,E,11,157
1986,LUSI,SP,NR,46,990,03MAR1986,10MAR1986,S,W,-19,166
1986,MAC,WP,TS,46,992,17MAY1986,30MAY1986,N,E,19.6,115.5
1986,MADELINE,EP,TS,69,,15SEP1986,22SEP1986,N,W,13.2,-118.2
1986,MANU,SP,NR,81,970,21APR1986,27APR1986,S,E,-13.4,149.5
1986,MARGE,WP,TS,98,950,12DEC1986,25DEC1986,N,E,9.1,128.5
1986,MARTIN,SP,NR,75,970,10APR1986,15APR1986,S,W,-15.4,177.8
1986,NAMU,SP,NR,92,955,16MAY1986,22MAY1986,S,E,-9.7,160.7
1986,NANCY,WP,ET,81,955,20JUN1986,25JUN1986,N,E,22.4,121.7
1986,NEWTON,EP,TS,86,,18SEP1986,24SEP1986,N,W,25.2,-109.9
1986,NICHOLAS,SI,NR,98,945,26NOV1985,07DEC1985,S,E,-9.9,113.9
1986,NORRIS,WP,TS,98,955,21DEC1986,03JAN1987,N,E,13.8,137.7
1986,OPHELIA,SI,NR,52,986,07JAN1986,12JAN1986,S,E,-10.6,96.4
1986,ORLENE,EP,TS,81,,21SEP1986,25SEP1986,N,W,14.8,-140.3
1986,OWEN,WP,ET,52,985,26JUN1986,06JUL1986,N,E,17.9,127.9
1986,PAINE,EP,TS,98,,28SEP1986,02OCT1986,N,W,22.5,-109.1
1986,PANCHO,SI,NR,63,976,18JAN1986,21JAN1986,S,E,-14,113
1986,PEGGY,WP,TS,127,900,30JUN1986,12JUL1986,N,E,16.4,131.8
1986,RHONDA,SI,NR,75,968,17FEB1986,21FEB1986,S,E,-21.6,113.2
1986,ROGER,WP,TS,86,955,11JUL1986,18JUL1986,N,E,25.2,129.9
1986,ROSLYN,EP,ET,144,,15OCT1986,22OCT1986,N,W,13.4,-110.1
1986,SARAH(2),WP,ET,63,980,29JUL1986,09AUG1986,N,E,21.1,127.8
1986,SELWYN,SI,NR,69,980,21FEB1986,26FEB1986,S,E,-18.9,110.9
1986,TD0902,WP,ET,40,992,28AUG1986,07SEP1986,N,E,30.8,139.4
1986,TIFFANY,SI,NR,58,984,25FEB1986,01MAR1986,S,E,-17.8,111.3
1986,TIP,WP,ET,81,965,10AUG1986,28AUG1986,N,E,25.4,153.1
1986,VERA,WP,ET,104,925,13AUG1986,02SEP1986,N,E,22,145.5
1986,VERNON,SP,NR,52,990,21JAN1986,25JAN1986,S,E,-19,152
1986,VICTOR,SI,NR,115,930,02MAR1986,09MAR1986,S,E,-17.5,116.3
1986,WAYNE,WP,TS,86,955,16AUG1986,06SEP1986,N,E,23.1,118.2
1986,WINIFRED,SP,NR,98,957,27JAN1986,05FEB1986,S,E,-17.6,146.1
1987,,NA,TS,46,1007,24MAY1987,04NOV1987,N,W,28.4,-94.4
1987,ADRIAN,EP,TS,46,,07JUN1987,09JUN1987,N,W,12.3,-98.1
1987,ALEX,WP,ET,75,970,21JUL1987,02AUG1987,N,E,19.6,123.9
1987,ALININA,SI,TS,60,976,16JAN1987,23JAN1987,S,E,-17.1,69
1987,ARLENE,NA,ET,75,987,08AUG1987,28AUG1987,N,W,36.5,-43
1987,BEATRIZ,EP,TS,52,,03JUL1987,07JUL1987,N,W,16.5,-121.5
1987,BEMAZAVA,SI,TS,41,997,05FEB1987,17FEB1987,S,E,-25.6,59.3
1987,BETTY,WP,TS,127,890,08AUG1987,17AUG1987,N,E,12.3,127.4
1987,BLANCH(E),SP,NR,52,990,20MAY1987,26MAY1987,S,E,-13.6,158.8
1987,BRET,NA,TS,52,1000,18AUG1987,24AUG1987,N,W,15.7,-35.5
1987,CALVIN,EP,TS,63,,05JUL1987,10JUL1987,N,W,14.8,-116
1987,CARY,WP,TS,86,960,12AUG1987,23AUG1987,N,E,16.3,123.1
1987,CINDY,NA,ET,52,1000,05SEP1987,10SEP1987,N,W,28.2,-39.4
1987,CLOTILDA,SI,TS,69,970,09FEB1987,22FEB1987,S,E,-20.9,55.6
1987,CONNIE,SI,NR,98,950,15JAN1987,23JAN1987,S,E,-19.8,118.6
1987,DAMIEN,SI,NR,58,980,30JAN1987,09FEB1987,S,E,-16.6,122
1987,DAODO,SI,TS,83,954,02MAR1987,18MAR1987,S,E,-14,73.2
1987,DENNIS,NA,ET,52,1000,08SEP1987,20SEP1987,N,W,12.3,-27.7
1987,DINAH,WP,ET,115,915,20AUG1987,03SEP1987,N,E,17.8,130.3
1987,DORA,EP,TS,58,,15JUL1987,20JUL1987,N,W,17.9,-112.4
1987,ELIZABETA,SI,TS,60,976,20APR1987,29APR1987,S,E,-29,42
1987,ELSIE,SI,NR,115,940,22FEB1987,27FEB1987,S,E,-19.3,120.8
1987,EMILY,NA,ET,127,958,20SEP1987,26SEP1987,N,W,16.7,-69.1
1987,EUGENE,EP,TS,98,,22JUL1987,26JUL1987,N,W,18.5,-104.6
1987,FERNANDA,EP,TS,63,,24JUL1987,31JUL1987,N,W,12.6,-139.8
1987,FLOYD,NA,ET,75,993,09OCT1987,14OCT1987,N,W,24,-82.9
1987,FREDA,WP,ET,121,915,04SEP1987,20SEP1987,N,E,16.9,137.2
1987,GERALD,WP,ET,92,950,03SEP1987,10SEP1987,N,E,20.5,122.5
1987,GREG,EP,TS,81,,28JUL1987,03AUG1987,N,W,19.8,-113.3
1987,HILARY,EP,TS,121,,31JUL1987,09AUG1987,N,W,14.6,-106.4
1987,HOLLY,WP,ET,127,900,05SEP1987,18SEP1987,N,E,16.9,158.3
1987,IAN,WP,ET,86,955,23SEP1987,06OCT1987,N,E,20,141.5
1987,IRMA,SP,NR,69,978,19JAN1987,22JAN1987,S,E,-13.3,136.8
1987,IRWIN,EP,TS,63,,03AUG1987,09AUG1987,N,W,15.3,-99.1
